Time (s),X (m),Y (m),Velocity (m/s),Acceleration (g),Mass (kg),Thrust (N),Drag (custom),Comment
12.06,0,826.889698955,29.2554442294,-0.668066924208,1.4968536,0.0,-9.80998411312,
12.07,0,827.181598024,29.1899068639,-0.668066929039,1.4968536,0.0,-9.80998418406,
12.08,0,827.472841719,29.1243694979,-0.66806693386,1.4968536,0.0,-9.80998425484,
12.09,0,827.76343004,29.0588321315,-0.668066938669,1.4968536,0.0,-9.80998432546,
12.1,0,828.053362988,28.9932947646,-0.668066943468,1.4968536,0.0,-9.80998439593,
12.11,0,828.342640562,28.9277573972,-0.668066948256,1.4968536,0.0,-9.80998446623,
12.12,0,828.631262762,28.8622200293,-0.668066953033,1.4968536,0.0,-9.80998453638,
12.13,0,828.919229589,28.796682661,-0.668066957799,1.4968536,0.0,-9.80998460637,
12.14,0,829.206541042,28.7311452922,-0.668066962554,1.4968536,0.0,-9.80998467619,
12.15,0,829.493197121,28.6656079229,-0.668066967299,1.4968536,0.0,-9.80998474586,
12.16,0,829.779197827,28.6000705532,-0.668066972033,1.4968536,0.0,-9.80998481538,
12.17,0,830.064543158,28.534533183,-0.668066976756,1.4968536,0.0,-9.80998488473,
12.18,0,830.349233117,28.4689958124,-0.668066981468,1.4968536,0.0,-9.80998495392,
12.19,0,830.633267701,28.4034584413,-0.668066986169,1.4968536,0.0,-9.80998502296,
12.2,0,830.916646912,28.3379210697,-0.66806699086,1.4968536,0.0,-9.80998509184,
12.21,0,831.199370749,28.2723836977,-0.668066995539,1.4968536,0.0,-9.80998516055,
12.22,0,831.481439212,28.2068463252,-0.668067000208,1.4968536,0.0,-9.80998522911,
12.23,0,831.762852301,28.1413089522,-0.668067004866,1.4968536,0.0,-9.80998529751,
12.24,0,832.043610017,28.0757715788,-0.668067009514,1.4968536,0.0,-9.80998536576,
12.25,0,832.323712359,28.0102342049,-0.66806701415,1.4968536,0.0,-9.80998543384,
12.26,0,832.603159328,27.9446968306,-0.668067018776,1.4968536,0.0,-9.80998550176,
12.27,0,832.881950922,27.8791594559,-0.668067023391,1.4968536,0.0,-9.80998556953,
12.28,0,833.160087143,27.8136220806,-0.668067027995,1.4968536,0.0,-9.80998563714,
12.29,0,833.43756799,27.748084705,-0.668067032588,1.4968536,0.0,-9.80998570458,
12.3,0,833.714393463,27.6825473288,-0.668067037171,1.4968536,0.0,-9.80998577187,
12.31,0,833.990563563,27.6170099523,-0.668067041742,1.4968536,0.0,-9.809985839,
12.32,0,834.266078288,27.5514725753,-0.668067046303,1.4968536,0.0,-9.80998590598,
12.33,0,834.54093764,27.4859351978,-0.668067050853,1.4968536,0.0,-9.80998597279,
12.34,0,834.815141619,27.4203978199,-0.668067055392,1.4968536,0.0,-9.80998603944,
12.35,0,835.088690223,27.3548604415,-0.668067059921,1.4968536,0.0,-9.80998610594,
12.36,0,835.361583454,27.2893230627,-0.668067064438,1.4968536,0.0,-9.80998617228,
12.37,0,835.633821311,27.2237856835,-0.668067068945,1.4968536,0.0,-9.80998623845,
12.38,0,835.905403794,27.1582483038,-0.668067073441,1.4968536,0.0,-9.80998630447,
12.39,0,836.176330903,27.0927109237,-0.668067077926,1.4968536,0.0,-9.80998637033,
12.4,0,836.446602638,27.0271735431,-0.668067082401,1.4968536,0.0,-9.80998643604,
12.41,0,836.716219,26.9616361621,-0.668067086864,1.4968536,0.0,-9.80998650158,
12.42,0,836.985179988,26.8960987807,-0.668067091317,1.4968536,0.0,-9.80998656696,
12.43,0,837.253485602,26.8305613988,-0.668067095759,1.4968536,0.0,-9.80998663219,
12.44,0,837.521135842,26.7650240165,-0.66806710019,1.4968536,0.0,-9.80998669726,
12.45,0,837.788130708,26.6994866337,-0.66806710461,1.4968536,0.0,-9.80998676216,
12.46,0,838.054470201,26.6339492506,-0.66806710902,1.4968536,0.0,-9.80998682691,
12.47,0,838.320154319,26.5684118669,-0.668067113418,1.4968536,0.0,-9.8099868915,
12.48,0,838.585183064,26.5028744829,-0.668067117806,1.4968536,0.0,-9.80998695594,
12.49,0,838.849556435,26.4373370984,-0.668067122183,1.4968536,0.0,-9.80998702021,
12.5,0,839.113274432,26.3717997135,-0.66806712655,1.4968536,0.0,-9.80998708432,
12.51,0,839.376337056,26.3062623282,-0.668067130905,1.4968536,0.0,-9.80998714828,
12.52,0,839.638744305,26.2407249426,-0.668067131813,1.4968536,0.0,-9.80998716162,
12.53,0,839.900496181,26.1751875568,-0.668067136164,1.4968536,0.0,-9.80998722551,
12.54,0,840.161592682,26.1096501705,-0.668067140504,1.4968536,0.0,-9.80998728924,
12.55,0,840.42203381,26.0441127838,-0.668067144833,1.4968536,0.0,-9.80998735281,
12.56,0,840.681819564,25.9785753967,-0.668067149152,1.4968536,0.0,-9.80998741622,
12.57,0,840.940949944,25.9130380091,-0.668067153459,1.4968536,0.0,-9.80998747947,
12.58,0,841.19942495,25.8475006212,-0.668067157756,1.4968536,0.0,-9.80998754256,
12.59,0,841.457244583,25.7819632328,-0.668067162042,1.4968536,0.0,-9.8099876055,
12.6,0,841.714408841,25.716425844,-0.668067166317,1.4968536,0.0,-9.80998766827,
12.61,0,841.970917726,25.6508884548,-0.668067170581,1.4968536,0.0,-9.80998773088,
12.62,0,842.226771236,25.5853510651,-0.668067174834,1.4968536,0.0,-9.80998779334,
12.63,0,842.481969373,25.5198136751,-0.668067179076,1.4968536,0.0,-9.80998785563,
12.64,0,842.736512136,25.4542762846,-0.668067183308,1.4968536,0.0,-9.80998791777,
12.65,0,842.990399525,25.3887388937,-0.668067187529,1.4968536,0.0,-9.80998797975,
12.66,0,843.24363154,25.3232015024,-0.668067191738,1.4968536,0.0,-9.80998804157,
12.67,0,843.496208181,25.2576641107,-0.668067195937,1.4968536,0.0,-9.80998810322,
12.68,0,843.748129448,25.1921267186,-0.668067200125,1.4968536,0.0,-9.80998816472,
12.69,0,843.999395341,25.126589326,-0.668067204303,1.4968536,0.0,-9.80998822606,
12.7,0,844.250005861,25.0610519331,-0.668067208469,1.4968536,0.0,-9.80998828724,
12.71,0,844.499961006,24.9955145397,-0.668067212625,1.4968536,0.0,-9.80998834826,
12.72,0,844.749260778,24.929977146,-0.668067216769,1.4968536,0.0,-9.80998840913,
12.73,0,844.997905175,24.8644397518,-0.668067220903,1.4968536,0.0,-9.80998846983,
12.74,0,845.245894199,24.7989023572,-0.668067225026,1.4968536,0.0,-9.80998853037,
12.75,0,845.493227848,24.7333649622,-0.668067229138,1.4968536,0.0,-9.80998859075,
12.76,0,845.739906124,24.6678275669,-0.66806723324,1.4968536,0.0,-9.80998865098,
12.77,0,845.985929026,24.6022901711,-0.66806723733,1.4968536,0.0,-9.80998871104,
12.78,0,846.231296553,24.5367527749,-0.66806724141,1.4968536,0.0,-9.80998877095,
12.79,0,846.476008707,24.4712153783,-0.668067245479,1.4968536,0.0,-9.80998883069,
12.8,0,846.720065487,24.4056779813,-0.668067249536,1.4968536,0.0,-9.80998889028,
12.81,0,846.963466893,24.3401405839,-0.668067253583,1.4968536,0.0,-9.80998894971,
12.82,0,847.206212925,24.2746031862,-0.66806725762,1.4968536,0.0,-9.80998900897,
12.83,0,847.448303583,24.209065788,-0.668067261645,1.4968536,0.0,-9.80998906808,
12.84,0,847.689738867,24.1435283894,-0.668067265659,1.4968536,0.0,-9.80998912703,
12.85,0,847.930518776,24.0779909905,-0.668067269663,1.4968536,0.0,-9.80998918582,
12.86,0,848.170643312,24.0124535911,-0.668067273656,1.4968536,0.0,-9.80998924445,
12.87,0,848.410112474,23.9469161914,-0.668067277638,1.4968536,0.0,-9.80998930292,
12.88,0,848.648926262,23.8813787913,-0.668067281609,1.4968536,0.0,-9.80998936123,
12.89,0,848.887084676,23.8158413907,-0.668067285569,1.4968536,0.0,-9.80998941939,
12.9,0,849.124587716,23.7503039898,-0.668067289518,1.4968536,0.0,-9.80998947738,
12.91,0,849.361435382,23.6847665885,-0.668067293457,1.4968536,0.0,-9.80998953521,
12.92,0,849.597627674,23.6192291869,-0.668067297384,1.4968536,0.0,-9.80998959289,
12.93,0,849.833164592,23.5536917848,-0.668067301301,1.4968536,0.0,-9.8099896504,
12.94,0,850.068046135,23.4881543823,-0.668067305207,1.4968536,0.0,-9.80998970776,
12.95,0,850.302272305,23.4226169795,-0.668067309102,1.4968536,0.0,-9.80998976495,
12.96,0,850.535843101,23.3570795763,-0.668067312987,1.4968536,0.0,-9.80998982199,
12.97,0,850.768758523,23.2915421727,-0.66806731686,1.4968536,0.0,-9.80998987887,
12.98,0,851.00101857,23.2260047687,-0.668067320722,1.4968536,0.0,-9.80998993558,
12.99,0,851.232623244,23.1604673644,-0.668067324574,1.4968536,0.0,-9.80998999214,
13.0,0,851.463572544,23.0949299596,-0.668067328415,1.4968536,0.0,-9.80999004854,
13.01,0,851.693866469,23.0293925545,-0.668067332245,1.4968536,0.0,-9.80999010478,
13.02,0,851.923505021,22.9638551491,-0.668067336064,1.4968536,0.0,-9.80999016086,
13.03,0,852.152488198,22.8983177432,-0.668067339872,1.4968536,0.0,-9.80999021678,
13.04,0,852.380816001,22.832780337,-0.66806734367,1.4968536,0.0,-9.80999027255,
13.05,0,852.608488431,22.7672429304,-0.668067347456,1.4968536,0.0,-9.80999032815,
13.06,0,852.835505486,22.7017055234,-0.668067351232,1.4968536,0.0,-9.80999038359,
13.07,0,853.061867167,22.6361681161,-0.668067354997,1.4968536,0.0,-9.80999043887,
13.08,0,853.287573474,22.5706307084,-0.668067358751,1.4968536,0.0,-9.809990494,
13.09,0,853.512624407,22.5050933003,-0.668067362494,1.4968536,0.0,-9.80999054896,
13.1,0,853.737019966,22.4395558919,-0.668067364969,1.4968536,0.0,-9.8099905853,
13.11,0,853.960760151,22.3740184832,-0.668067368697,1.4968536,0.0,-9.80999064006,
13.12,0,854.183844962,22.3084810742,-0.668067372415,1.4968536,0.0,-9.80999069465,
13.13,0,854.406274398,22.2429436647,-0.668067376122,1.4968536,0.0,-9.80999074909,
13.14,0,854.628048461,22.177406255,-0.668067379819,1.4968536,0.0,-9.80999080336,
13.15,0,854.849167149,22.1118688448,-0.668067383504,1.4968536,0.0,-9.80999085747,
13.16,0,855.069630464,22.0463314343,-0.668067387178,1.4968536,0.0,-9.80999091143,
13.17,0,855.289438404,21.9807940235,-0.668067390842,1.4968536,0.0,-9.80999096522,
13.18,0,855.50859097,21.9152566122,-0.668067394494,1.4968536,0.0,-9.80999101886,
13.19,0,855.727088162,21.8497192007,-0.668067398136,1.4968536,0.0,-9.80999107234,
13.2,0,855.94492998,21.7841817887,-0.668067401767,1.4968536,0.0,-9.80999112565,
13.21,0,856.162116424,21.7186443764,-0.668067405387,1.4968536,0.0,-9.80999117881,
13.22,0,856.378647493,21.6531069638,-0.668067408996,1.4968536,0.0,-9.80999123181,
13.23,0,856.594523189,21.5875695508,-0.668067412594,1.4968536,0.0,-9.80999128464,
13.24,0,856.80974351,21.5220321374,-0.668067416182,1.4968536,0.0,-9.80999133732,
13.25,0,857.024308458,21.4564947237,-0.668067419758,1.4968536,0.0,-9.80999138984,
13.26,0,857.238218031,21.3909573097,-0.668067423324,1.4968536,0.0,-9.8099914422,
13.27,0,857.45147223,21.3254198953,-0.668067426879,1.4968536,0.0,-9.8099914944,
13.28,0,857.664071054,21.2598824805,-0.668067430423,1.4968536,0.0,-9.80999154644,
13.29,0,857.876014505,21.1943450654,-0.668067433956,1.4968536,0.0,-9.80999159831,
13.3,0,858.087302582,21.12880765,-0.668067437478,1.4968536,0.0,-9.80999165003,
13.31,0,858.297935284,21.0632702342,-0.668067440989,1.4968536,0.0,-9.80999170159,
13.32,0,858.507912612,20.9977328181,-0.668067444489,1.4968536,0.0,-9.80999175299,
13.33,0,858.717234566,20.9321954016,-0.668067447979,1.4968536,0.0,-9.80999180424,
13.34,0,858.925901146,20.8666579848,-0.668067451457,1.4968536,0.0,-9.80999185532,
13.35,0,859.133912352,20.8011205676,-0.668067454925,1.4968536,0.0,-9.80999190624,
13.36,0,859.341268183,20.7355831501,-0.668067458382,1.4968536,0.0,-9.809991957,
13.37,0,859.54796864,20.6700457323,-0.668067461828,1.4968536,0.0,-9.8099920076,
13.38,0,859.754013724,20.6045083141,-0.668067465263,1.4968536,0.0,-9.80999205804,
13.39,0,859.959403433,20.5389708956,-0.668067468688,1.4968536,0.0,-9.80999210832,
13.4,0,860.164137767,20.4734334768,-0.668067472101,1.4968536,0.0,-9.80999215845,
13.41,0,860.368216728,20.4078960576,-0.668067475504,1.4968536,0.0,-9.80999220841,
13.42,0,860.571640314,20.3423586381,-0.668067478895,1.4968536,0.0,-9.80999225821,
13.43,0,860.774408526,20.2768212182,-0.668067482276,1.4968536,0.0,-9.80999230786,
13.44,0,860.976521364,20.211283798,-0.668067485646,1.4968536,0.0,-9.80999235734,
13.45,0,861.177978828,20.1457463775,-0.668067489005,1.4968536,0.0,-9.80999240667,
13.46,0,861.378780918,20.0802089567,-0.668067492353,1.4968536,0.0,-9.80999245583,
13.47,0,861.578927633,20.0146715355,-0.66806749569,1.4968536,0.0,-9.80999250484,
13.48,0,861.778418974,19.949134114,-0.668067499017,1.4968536,0.0,-9.80999255368,
13.49,0,861.977254941,19.8835966922,-0.668067502332,1.4968536,0.0,-9.80999260237,
13.5,0,862.175435534,19.8180592701,-0.668067505637,1.4968536,0.0,-9.80999265089,
13.51,0,862.372960752,19.7525218476,-0.668067508931,1.4968536,0.0,-9.80999269926,
13.52,0,862.569830597,19.6869844248,-0.668067512214,1.4968536,0.0,-9.80999274747,
13.53,0,862.766045067,19.6214470017,-0.668067515486,1.4968536,0.0,-9.80999279551,
13.54,0,862.961604162,19.5559095783,-0.668067518747,1.4968536,0.0,-9.8099928434,
13.55,0,863.156507884,19.4903721545,-0.668067521997,1.4968536,0.0,-9.80999289113,
13.56,0,863.350756231,19.4248347305,-0.668067525236,1.4968536,0.0,-9.8099929387,
13.57,0,863.544349204,19.3592973061,-0.668067528465,1.4968536,0.0,-9.8099929861,
13.58,0,863.737286803,19.2937598814,-0.668067531683,1.4968536,0.0,-9.80999303335,
13.59,0,863.929569028,19.2282224564,-0.668067534889,1.4968536,0.0,-9.80999308044,
13.6,0,864.121195878,19.1626850311,-0.668067538085,1.4968536,0.0,-9.80999312737,
13.61,0,864.312167354,19.0971476054,-0.66806754127,1.4968536,0.0,-9.80999317414,
13.62,0,864.502483456,19.0316101795,-0.668067544444,1.4968536,0.0,-9.80999322075,
13.63,0,864.692144183,18.9660727532,-0.668067547608,1.4968536,0.0,-9.8099932672,
13.64,0,864.881149537,18.9005353266,-0.66806755076,1.4968536,0.0,-9.80999331349,
13.65,0,865.069499516,18.8349978997,-0.668067553902,1.4968536,0.0,-9.80999335962,
13.66,0,865.25719412,18.7694604725,-0.668067557032,1.4968536,0.0,-9.80999340559,
13.67,0,865.444233351,18.703923045,-0.668067561042,1.4968536,0.0,-9.80999346447,
13.68,0,865.630617207,18.6383856171,-0.668067564145,1.4968536,0.0,-9.80999351003,
13.69,0,865.816345689,18.5728481889,-0.668067567236,1.4968536,0.0,-9.80999355543,
13.7,0,866.001418796,18.5073107604,-0.668067570317,1.4968536,0.0,-9.80999360067,
13.71,0,866.18583653,18.4417733316,-0.668067573388,1.4968536,0.0,-9.80999364575,
13.72,0,866.369598889,18.3762359025,-0.668067576447,1.4968536,0.0,-9.80999369068,
13.73,0,866.552705874,18.3106984731,-0.668067579495,1.4968536,0.0,-9.80999373544,
13.74,0,866.735157484,18.2451610434,-0.668067582533,1.4968536,0.0,-9.80999378005,
13.75,0,866.91695372,18.1796236134,-0.66806758556,1.4968536,0.0,-9.80999382449,
13.76,0,867.098094582,18.1140861831,-0.668067588576,1.4968536,0.0,-9.80999386878,
13.77,0,867.278580069,18.0485487526,-0.668067591581,1.4968536,0.0,-9.8099939129,
13.78,0,867.458410183,17.9830113217,-0.668067594575,1.4968536,0.0,-9.80999395687,
13.79,0,867.637584922,17.9174738905,-0.668067597558,1.4968536,0.0,-9.80999400068,
13.8,0,867.816104286,17.851936459,-0.668067600531,1.4968536,0.0,-9.80999404433,
13.81,0,867.993968276,17.7863990273,-0.668067603492,1.4968536,0.0,-9.80999408781,
13.82,0,868.171176892,17.7208615952,-0.668067606443,1.4968536,0.0,-9.80999413114,
13.83,0,868.347730134,17.6553241629,-0.668067609383,1.4968536,0.0,-9.80999417431,
13.84,0,868.523628001,17.5897867303,-0.668067612312,1.4968536,0.0,-9.80999421733,
13.85,0,868.698870494,17.5242492974,-0.66806761523,1.4968536,0.0,-9.80999426018,
13.86,0,868.873457613,17.4587118642,-0.668067618138,1.4968536,0.0,-9.80999430287,
13.87,0,869.047389357,17.3931744307,-0.668067621034,1.4968536,0.0,-9.8099943454,
13.88,0,869.220665727,17.3276369969,-0.66806762392,1.4968536,0.0,-9.80999438778,
13.89,0,869.393286723,17.2620995629,-0.668067626795,1.4968536,0.0,-9.80999442999,
13.9,0,869.565252344,17.1965621285,-0.668067629659,1.4968536,0.0,-9.80999447204,
13.91,0,869.736562591,17.1310246939,-0.668067632512,1.4968536,0.0,-9.80999451394,
13.92,0,869.907217464,17.065487259,-0.668067635354,1.4968536,0.0,-9.80999455567,
13.93,0,870.077216962,16.9999498239,-0.668067638185,1.4968536,0.0,-9.80999459725,
13.94,0,870.246561086,16.9344123884,-0.668067641006,1.4968536,0.0,-9.80999463867,
13.95,0,870.415249835,16.8688749527,-0.668067643815,1.4968536,0.0,-9.80999467993,
13.96,0,870.58328321,16.8033375167,-0.668067646614,1.4968536,0.0,-9.80999472103,
13.97,0,870.750661211,16.7378000804,-0.668067649402,1.4968536,0.0,-9.80999476196,
13.98,0,870.917383838,16.6722626439,-0.668067652179,1.4968536,0.0,-9.80999480274,
13.99,0,871.08345109,16.6067252071,-0.668067654946,1.4968536,0.0,-9.80999484336,
14.0,0,871.248862968,16.54118777,-0.668067657701,1.4968536,0.0,-9.80999488383,
14.01,0,871.413619471,16.4756503326,-0.668067660446,1.4968536,0.0,-9.80999492413,
14.02,0,871.5777206,16.410112895,-0.668067663179,1.4968536,0.0,-9.80999496427,
14.03,0,871.741166354,16.3445754571,-0.668067665902,1.4968536,0.0,-9.80999500425,
14.04,0,871.903956735,16.279038019,-0.668067668614,1.4968536,0.0,-9.80999504408,
14.05,0,872.06609174,16.2135005805,-0.668067671315,1.4968536,0.0,-9.80999508374,
14.06,0,872.227571372,16.1479631419,-0.668067674006,1.4968536,0.0,-9.80999512324,
14.07,0,872.388395629,16.0824257029,-0.668067676685,1.4968536,0.0,-9.80999516259,
14.08,0,872.548564511,16.0168882637,-0.668067679354,1.4968536,0.0,-9.80999520178,
14.09,0,872.70807802,15.9513508242,-0.668067682012,1.4968536,0.0,-9.8099952408,
14.1,0,872.866936154,15.8858133845,-0.668067684658,1.4968536,0.0,-9.80999527967,
14.11,0,873.025138913,15.8202759445,-0.668067687295,1.4968536,0.0,-9.80999531838,
14.12,0,873.182686298,15.7547385042,-0.66806768992,1.4968536,0.0,-9.80999535693,
14.13,0,873.339578309,15.6892010637,-0.668067692534,1.4968536,0.0,-9.80999539532,
14.14,0,873.495814945,15.623663623,-0.668067695138,1.4968536,0.0,-9.80999543355,
14.15,0,873.651396207,15.5581261819,-0.66806769773,1.4968536,0.0,-9.80999547162,
14.16,0,873.806322094,15.4925887407,-0.668067700312,1.4968536,0.0,-9.80999550953,
14.17,0,873.960592607,15.4270512991,-0.668067702883,1.4968536,0.0,-9.80999554728,
14.18,0,874.114207746,15.3615138574,-0.668067705443,1.4968536,0.0,-9.80999558487,
14.19,0,874.267167509,15.2959763245,-0.668069560665,1.4968536,0.0,-9.81002282721,
14.2,0,874.419471896,15.2304387012,-0.668069547429,1.4968536,0.0,-9.81002263285,
14.21,0,874.571120907,15.1649010792,-0.66806953425,1.4968536,0.0,-9.81002243931,
14.22,0,874.722114541,15.0993634586,-0.668069521127,1.4968536,0.0,-9.81002224661,
14.23,0,874.8724528,15.0338258392,-0.66806950806,1.4968536,0.0,-9.81002205474,
14.24,0,875.022135683,14.968288308,-0.668067723556,1.4968536,0.0,-9.80999585084,
14.25,0,875.171163191,14.9027508642,-0.668067726014,1.4968536,0.0,-9.80999588694,
14.26,0,875.319535326,14.8372134201,-0.668067728461,1.4968536,0.0,-9.80999592288,
14.27,0,875.467252085,14.7716759759,-0.668067730898,1.4968536,0.0,-9.80999595866,
14.28,0,875.614313471,14.7061385313,-0.668067733324,1.4968536,0.0,-9.80999599428,
14.29,0,875.760719482,14.6406010866,-0.668067735739,1.4968536,0.0,-9.80999602975,
14.3,0,875.906470118,14.5750636416,-0.668067738144,1.4968536,0.0,-9.80999606505,
14.31,0,876.05156538,14.5095261964,-0.668067740537,1.4968536,0.0,-9.8099961002,
14.32,0,876.196005267,14.4439887509,-0.66806774292,1.4968536,0.0,-9.8099961352,
14.33,0,876.33978978,14.3784513052,-0.668067745293,1.4968536,0.0,-9.80999617003,
14.34,0,876.482918919,14.3129138593,-0.668067747654,1.4968536,0.0,-9.80999620471,
14.35,0,876.625392683,14.2473764131,-0.668067750005,1.4968536,0.0,-9.80999623923,
14.36,0,876.767211073,14.1818389667,-0.668067752345,1.4968536,0.0,-9.80999627359,
14.37,0,876.908374088,14.1163015201,-0.668067754674,1.4968536,0.0,-9.80999630779,
14.38,0,877.048881729,14.0507640733,-0.668067756993,1.4968536,0.0,-9.80999634184,
14.39,0,877.188733995,13.9852266262,-0.668067759301,1.4968536,0.0,-9.80999637573,
14.4,0,877.327930887,13.9196891789,-0.668067761598,1.4968536,0.0,-9.80999640946,
14.41,0,877.466472404,13.8541517314,-0.668067763884,1.4968536,0.0,-9.80999644303,
14.42,0,877.604358547,13.7886142836,-0.66806776616,1.4968536,0.0,-9.80999647645,
14.43,0,877.741589315,13.7230768356,-0.668067768425,1.4968536,0.0,-9.8099965097,
14.44,0,877.878164709,13.6575393874,-0.668067770679,1.4968536,0.0,-9.8099965428,
14.45,0,878.014084729,13.592001939,-0.668067772922,1.4968536,0.0,-9.80999657575,
14.46,0,878.149349374,13.5264644904,-0.668067775155,1.4968536,0.0,-9.80999660853,
14.47,0,878.283958644,13.4609270415,-0.668067777377,1.4968536,0.0,-9.80999664116,
14.48,0,878.41791254,13.3953895925,-0.668067779588,1.4968536,0.0,-9.80999667363,
14.49,0,878.551211061,13.3298521432,-0.668067781788,1.4968536,0.0,-9.80999670594,
14.5,0,878.683854208,13.2643146937,-0.668067783978,1.4968536,0.0,-9.80999673809,
14.51,0,878.815841981,13.198777244,-0.668067786157,1.4968536,0.0,-9.80999677009,
14.52,0,878.947174379,13.133239794,-0.668067788325,1.4968536,0.0,-9.80999680193,
14.53,0,879.077851402,13.0677023439,-0.668067790483,1.4968536,0.0,-9.80999683361,
14.54,0,879.207873051,13.0021648936,-0.668067792629,1.4968536,0.0,-9.80999686513,
14.55,0,879.337239325,12.936627443,-0.668067794765,1.4968536,0.0,-9.8099968965,
14.56,0,879.465950225,12.8710899922,-0.668067796891,1.4968536,0.0,-9.8099969277,
14.57,0,879.594005751,12.8055525412,-0.668067799005,1.4968536,0.0,-9.80999695875,
14.58,0,879.721405902,12.7400150901,-0.668067801109,1.4968536,0.0,-9.80999698965,
14.59,0,879.848150678,12.6744776387,-0.668067803202,1.4968536,0.0,-9.80999702038,
14.6,0,879.97424008,12.6089401871,-0.668067805284,1.4968536,0.0,-9.80999705096,
14.61,0,880.099674107,12.5434027353,-0.668067807356,1.4968536,0.0,-9.80999708138,
14.62,0,880.22445276,12.4778652833,-0.668067809417,1.4968536,0.0,-9.80999711164,
14.63,0,880.348576038,12.4123278311,-0.668067811467,1.4968536,0.0,-9.80999714174,
14.64,0,880.472043942,12.3467903787,-0.668067813506,1.4968536,0.0,-9.80999717169,
14.65,0,880.594856471,12.2812529261,-0.668067815535,1.4968536,0.0,-9.80999720148,
14.66,0,880.717013626,12.2157154153,-0.66806899974,1.4968536,0.0,-9.8100145905,
14.67,0,880.838515404,12.1501778469,-0.668068989163,1.4968536,0.0,-9.81001443519,
14.68,0,880.959361807,12.0846402796,-0.668068978643,1.4968536,0.0,-9.81001428072,
14.69,0,881.079552834,12.0191027133,-0.66806896818,1.4968536,0.0,-9.81001412707,
14.7,0,881.199088486,11.953565148,-0.668068957773,1.4968536,0.0,-9.81001397426,
14.71,0,881.317968761,11.8880275838,-0.668068947423,1.4968536,0.0,-9.81001382228,
14.72,0,881.436193662,11.8224900205,-0.66806893713,1.4968536,0.0,-9.81001367113,
14.73,0,881.553763186,11.7569524583,-0.668068926893,1.4968536,0.0,-9.81001352081,
14.74,0,881.670677335,11.6914148971,-0.668068916713,1.4968536,0.0,-9.81001337132,
14.75,0,881.786936108,11.6258773369,-0.668068906589,1.4968536,0.0,-9.81001322266,
14.76,0,881.902539506,11.5603397776,-0.668068896522,1.4968536,0.0,-9.81001307484,
14.77,0,882.017487528,11.4948022194,-0.668068886511,1.4968536,0.0,-9.81001292784,
14.78,0,882.131780175,11.4292646621,-0.668068876557,1.4968536,0.0,-9.81001278167,
14.79,0,882.245417446,11.3637271058,-0.66806886666,1.4968536,0.0,-9.81001263634,
14.8,0,882.358399342,11.2981895504,-0.668068856819,1.4968536,0.0,-9.81001249184,
14.81,0,882.470725862,11.2326519961,-0.668068847035,1.4968536,0.0,-9.81001234817,
14.82,0,882.582397006,11.1671144909,-0.668067853238,1.4968536,0.0,-9.80999775512,
14.83,0,882.693412777,11.1015770344,-0.668067855017,1.4968536,0.0,-9.80999778124,
14.84,0,882.803773173,11.0360395778,-0.668067856785,1.4968536,0.0,-9.80999780721,
14.85,0,882.913478194,10.9705021209,-0.668067858543,1.4968536,0.0,-9.80999783302,
14.86,0,883.02252784,10.9049646639,-0.668067860291,1.4968536,0.0,-9.80999785868,
14.87,0,883.130922113,10.8394272067,-0.668067862028,1.4968536,0.0,-9.80999788419,
14.88,0,883.23866101,10.7738897494,-0.668067863755,1.4968536,0.0,-9.80999790954,
14.89,0,883.345744533,10.7083522919,-0.668067865471,1.4968536,0.0,-9.80999793475,
14.9,0,883.452172681,10.6428148342,-0.668067867177,1.4968536,0.0,-9.80999795979,
14.91,0,883.557945455,10.5772773763,-0.668067868872,1.4968536,0.0,-9.80999798469,
14.92,0,883.663062854,10.5117399183,-0.668067870557,1.4968536,0.0,-9.80999800943,
14.93,0,883.767524879,10.4462024601,-0.668067872232,1.4968536,0.0,-9.80999803403,
14.94,0,883.871331529,10.3806650018,-0.668067873896,1.4968536,0.0,-9.80999805846,
14.95,0,883.974482804,10.3151275433,-0.66806787555,1.4968536,0.0,-9.80999808275,
14.96,0,884.076978705,10.2495900846,-0.668067877194,1.4968536,0.0,-9.80999810688,
14.97,0,884.178819231,10.1840526258,-0.668067878827,1.4968536,0.0,-9.80999813086,
14.98,0,884.280004383,10.1185151668,-0.668067880449,1.4968536,0.0,-9.80999815469,
14.99,0,884.38053416,10.0529777076,-0.668067882061,1.4968536,0.0,-9.80999817836,
15.0,0,884.480408563,9.9874402483,-0.668067883663,1.4968536,0.0,-9.80999820188,
15.01,0,884.579627591,9.92190278884,-0.668067885255,1.4968536,0.0,-9.80999822525,
15.02,0,884.678191244,9.85636532922,-0.668067886836,1.4968536,0.0,-9.80999824847,
15.03,0,884.776099522,9.79082786944,-0.668067888406,1.4968536,0.0,-9.80999827153,
15.04,0,884.873352427,9.72529040951,-0.668067889966,1.4968536,0.0,-9.80999829444,
15.05,0,884.969949956,9.65975294943,-0.668067891516,1.4968536,0.0,-9.8099983172,
15.06,0,885.065892111,9.5942154892,-0.668067893055,1.4968536,0.0,-9.8099983398,
15.07,0,885.161178891,9.52867802881,-0.668067894584,1.4968536,0.0,-9.80999836225,
15.08,0,885.255810297,9.46314056828,-0.668067896103,1.4968536,0.0,-9.80999838455,
